bin,value
1,0.05892957746478873
1,0.05972857142857143
1,0.05885714285714287
1,0.05882857142857143
1,0.05784285714285715
1,0.05830985915492959
1,0.060788732394366204
1,0.05985915492957746
1,0.05964788732394367
1,0.06067605633802818
1,0.06405633802816903
1,0.06463380281690141
1,0.06619718309859156
1,0.06619444444444444
1,0.06526388888888887
1,0.06505479452054792
1,0.06616438356164382
1,0.06760810810810809
1,0.06886486486486487
1,0.06866216216216214
1,0.0726891891891892
1,0.07452
1,0.07336000000000001
1,0.0731842105263158
1,0.07366666666666666
1,0.07333333333333332
1,0.07370666666666664
1,0.0715333333333333
1,0.07519999999999996
1,0.07678666666666664
1,0.07890666666666665
1,0.08184
1,0.08097297297297296
1,0.08017333333333332
1,0.08017333333333332
1,0.07927999999999999
1,0.07757333333333331
1,0.08297368421052631
1,0.08069736842105261
1,0.08059210526315788
1,0.08052631578947367
1,0.08092105263157894
1,0.08084210526315788
1,0.08047999999999998
1,0.08010526315789472
1,0.07984415584415581
1,0.08139743589743587
1,0.08156410256410254
1,0.08114102564102561
1,0.07906329113924047
1,0.07977215189873414
1,0.07786075949367084
1,0.07744303797468349
1,0.07779999999999995
1,0.07896249999999998
1,0.08014999999999997
1,0.08093749999999997
1,0.07914999999999997
1,0.07964999999999998
1,0.07964999999999998
1,0.07972839506172838
1,0.07920987654320986
1,0.07940243902439023
1,0.08679518072289155
1,0.08676190476190475
1,0.0884642857142857
1,0.0890238095238095
1,0.08808333333333332
1,0.08752380952380952
1,0.0872142857142857
1,0.0868705882352941
1,0.08776190476190474
1,0.08767469879518071
1,0.08489285714285713
1,0.08334117647058822
1,0.08470930232558138
1,0.08412643678160918
1,0.08334090909090908
1,0.08568181818181815
1,0.08729545454545452
1,0.08532954545454542
1,0.08359090909090906
1,0.08142045454545455
1,0.07848863636363637
1,0.07770786516853934
1,0.07635955056179777
1,0.07552808988764047
1,0.0760777777777778
1,0.07608791208791212
1,0.07625000000000003
1,0.07658695652173915
1,0.07539130434782611
1,0.07767391304347827
1,0.07867391304347829
1,0.07926086956521741
1,0.0801521739130435
1,0.07821739130434784
1,0.07988043478260871
1,0.07926086956521741
1,0.07990109890109892
1,0.08020879120879122
1,0.07872826086956523
1,0.07847826086956522
1,0.07661956521739131
1,0.0762608695652174
1,0.07781521739130434
1,0.07627472527472527
1,0.07674444444444445
1,0.07605555555555556
1,0.07524444444444443
1,0.07289999999999999
1,0.07324444444444445
1,0.07201111111111111
1,0.07194444444444444
1,0.07065555555555554
1,0.0707
1,0.06934444444444444
1,0.0667
1,0.0657888888888889
1,0.06825555555555556
1,0.06814444444444445
1,0.06693333333333332
1,0.06758888888888887
1,0.06824444444444443
1,0.06831868131868131
1,0.06894505494505493
1,0.06764835164835165
1,0.06853846153846153
1,0.06647777777777776
1,0.0667640449438202
1,0.06486516853932581
1,0.06670786516853928
1,0.06664444444444441
1,0.06558888888888885
1,0.06496703296703293
1,0.06402197802197798
1,0.06410989010989007
1,0.0599340659340659
1,0.0614395604395604
1,0.05980219780219777
1,0.05916483516483513
1,0.057791208791208755
1,0.05810989010989008
1,0.05810989010989008
1,0.05849450549450547
1,0.059197802197802164
1,0.0556263736263736
1,0.05546153846153843
1,0.05415384615384612
1,0.05620879120879118
1,0.053252747252747236
1,0.052901098901098884
1,0.05278888888888887
1,0.052299999999999985
1,0.05078651685393258
1,0.04996590909090908
1,0.04879310344827587
1,0.05026744186046513
1,0.0487529411764706
1,0.0487529411764706
1,0.048309523809523816
1,0.048783132530120496
1,0.04821951219512195
1,0.04025925925925926
1,0.03971250000000001
1,0.036848101265822795
1,0.037371794871794886
1,0.037740259740259754
1,0.03763157894736843
1,0.03828000000000001
1,0.03801351351351353
1,0.03801351351351353
1,0.03801351351351353
1,0.04140540540540542
1,0.0413918918918919
1,0.03910810810810812
1,0.037581081081081096
1,0.03627027027027028
1,0.03213513513513514
1,0.02897297297297298
1,0.02725675675675676
1,0.02725675675675676
1,0.028405405405405416
1,0.02801351351351352
1,0.02947297297297298
1,0.03067567567567568
1,0.030121621621621623
1,0.02809459459459459
1,0.028054054054054048
1,0.028905405405405416
1,0.027013513513513516
1,0.029189189189189196
1,0.027689189189189195
1,0.030229729729729732
1,0.030189189189189194
1,0.03037837837837839
1,0.03213513513513513
1,0.03245945945945946
1,0.033635135135135136
1,0.03510666666666667
1,0.03358666666666667
1,0.036866666666666666
1,0.039080000000000004
1,0.04001333333333333
1,0.03750666666666667
1,0.034851351351351346
1,0.034851351351351346
1,0.034851351351351346
1,0.035150684931506845
1,0.035416666666666666
1,0.03702777777777777
1,0.03734722222222221
1,0.0376111111111111
1,0.03941666666666666
1,0.040112676056338024
1,0.038
1,0.03843661971830986
1,0.03991428571428571
1,0.03937142857142857
1,0.03517142857142857
1,0.0346
1,0.03337142857142857
1,0.03208571428571427
1,0.03134285714285714
1,0.031657142857142856
1,0.02762857142857143
1,0.029057142857142854
1,0.025214285714285706
1,0.02619718309859154
1,0.027958333333333325
1,0.03191666666666667
1,0.029277777777777774
1,0.03176388888888889
1,0.032638888888888884
1,0.032999999999999995
1,0.03262499999999999
1,0.033513888888888885
1,0.03480555555555556
1,0.033527777777777774
1,0.035309859154929575
1,0.03597142857142857
1,0.035855072463768116
1,0.0374927536231884
1,0.03924285714285714
1,0.039471428571428574
1,0.03995714285714286
1,0.04322857142857143
1,0.045200000000000004
1,0.04698571428571428
1,0.04552857142857142
1,0.052342857142857135
1,0.05138571428571428
1,0.05135211267605633
1,0.05169014084507041
1,0.05359722222222221
1,0.05361643835616437
1,0.057567567567567555
1,0.057253333333333316
1,0.05739473684210524
1,0.057467532467532445
1,0.0567307692307692
1,0.058481012658227825
1,0.05738749999999998
1,0.05648148148148146
1,0.05682926829268291
1,0.0585301204819277
1,0.06038095238095237
1,0.059976470588235284
1,0.057953488372093014
1,0.057953488372093014
1,0.05971264367816091
1,0.061045454545454535
1,0.06394382022471909
1,0.06224719101123594
1,0.06537078651685393
1,0.06630337078651685
1,0.06861797752808987
1,0.07051685393258426
1,0.07205617977528088
1,0.07404494382022471
1,0.07795505617977527
1,0.08053932584269662
1,0.08028089887640448
1,0.08034831460674156
1,0.08073033707865167
1,0.08005617977528089
1,0.07965168539325843
1,0.08226966292134831
1,0.0818314606741573
1,0.07994382022471909
1,0.08094382022471909
1,0.08074157303370787
1,0.08001123595505619
1,0.07805617977528091
1,0.0774494382022472
1,0.0755056179775281
1,0.07521348314606742
1,0.07407865168539325
1,0.07291011235955056
1,0.07210227272727274
1,0.0724659090909091
1,0.07087500000000001
1,0.06956818181818182
1,0.07082954545454545
1,0.07522727272727271
1,0.0748314606741573
1,0.07383333333333333
1,0.07387912087912088
1,0.07340217391304348
1,0.07263440860215054
1,0.07170652173913043
1,0.07085869565217391
1,0.07150000000000001
1,0.07122826086956521
1,0.07175268817204301
1,0.07289247311827957
1,0.07386021505376344
1,0.07448936170212765
1,0.07588297872340426
1,0.07570212765957446
1,0.076
1,0.07429787234042554
1,0.07693617021276596
1,0.07592553191489362
1,0.0756989247311828
1,0.07872826086956522
1,0.07821739130434784
1,0.08
1,0.08091304347826087
1,0.07809782608695652
1,0.07645652173913044
1,0.07696739130434783
1,0.07508695652173913
1,0.07609782608695652
1,0.07654945054945056
1,0.07802222222222223
1,0.07802222222222223
1,0.07605555555555557
1,0.07621111111111113
1,0.0766813186813187
1,0.07614130434782611
1,0.07614130434782611
1,0.07380434782608697
1,0.0722608695652174
1,0.07192307692307694
1,0.07120879120879123
1,0.07006593406593409
1,0.06864835164835166
1,0.06849450549450552
1,0.06752747252747254
1,0.06461538461538464
1,0.06464835164835168
1,0.06492307692307694
1,0.06501098901098903
1,0.06481318681318683
1,0.06463736263736267
1,0.06235164835164836
1,0.061494505494505504
1,0.06180219780219781
1,0.06143956043956046
1,0.06243956043956046
1,0.061351648351648365
1,0.06231868131868133
1,0.06385714285714286
1,0.06340659340659342
1,0.0651868131868132
1,0.06432967032967034
1,0.06272527472527474
1,0.06569230769230769
1,0.06579347826086956
1,0.06221739130434783
1,0.057956521739130434
1,0.055195652173913035
1,0.056054347826086946
1,0.05493478260869566
1,0.054956521739130425
1,0.05480434782608695
1,0.055565217391304336
1,0.05554347826086956
1,0.05386956521739131
1,0.05152173913043479
1,0.04718478260869565
1,0.04674725274725275
1,0.046076923076923085
1,0.044043956043956056
1,0.04507692307692308
1,0.04694505494505496
1,0.04562637362637364
1,0.045791208791208786
1,0.04710989010989011
1,0.048010989010989005
1,0.047604395604395604
1,0.046219780219780224
1,0.04497802197802199
1,0.046219780219780224
1,0.04618681318681318
1,0.046
1,0.0462087912087912
1,0.04719780219780219
1,0.046706521739130424
1,0.0489891304347826
1,0.05197826086956521
1,0.05178260869565217
1,0.05160869565217391
1,0.05158695652173913
1,0.05136956521739129
1,0.052684782608695635
1,0.05252173913043477
1,0.053228260869565204
1,0.05318478260869564
1,0.05394623655913977
1,0.05392473118279568
1,0.052494623655913966
1,0.05083870967741933
1,0.052440860215053745
1,0.052731182795698904
1,0.05206451612903224
1,0.05230107526881719
1,0.052483870967741916
1,0.052784946236559126
1,0.053634408602150525
1,0.057870967741935474
1,0.0619032258064516
1,0.06683870967741935
1,0.07191489361702127
1,0.07321052631578948
1,0.07305263157894737
1,0.07257894736842105
1,0.07263157894736842
1,0.07452631578947368
1,0.07590526315789473
1,0.07610526315789472
1,0.07837894736842103
1,0.07768421052631577
1,0.07651041666666665
1,0.07735051546391751
1,0.07854639175257731
1,0.07673195876288659
1,0.07785416666666665
1,0.07605208333333333
1,0.07656842105263158
1,0.07513541666666666
1,0.0764315789473684
1,0.07528421052631579
1,0.07409375
1,0.07165624999999999
1,0.07223958333333334
1,0.073
1,0.07336458333333333
1,0.07404166666666667
1,0.07510416666666667
1,0.07719791666666667
1,0.07684375
1,0.07771874999999999
1,0.07728125000000002
1,0.07892708333333336
1,0.07743750000000003
1,0.07858333333333337
1,0.07809375000000003
1,0.07771875000000002
1,0.07612500000000003
1,0.07784375000000003
1,0.07804210526315791
1,0.07862105263157898
1,0.07878947368421055
1,0.07483157894736844
1,0.07209473684210528
1,0.07380000000000003
1,0.07281052631578948
1,0.07347368421052633
1,0.07557894736842106
1,0.07853684210526317
1,0.07734736842105265
1,0.07750526315789476
1,0.07664210526315791
1,0.07550526315789474
1,0.07537894736842107
1,0.07451063829787236
1,0.07473404255319151
1,0.07431914893617023
1,0.07594680851063829
1,0.07885106382978724
1,0.07802105263157895
1,0.07836842105263159
1,0.07825263157894737
1,0.07683157894736842
1,0.07838947368421054
1,0.0783578947368421
1,0.07806315789473683
1,0.07722105263157894
1,0.0759578947368421
1,0.07501052631578947
1,0.07559999999999999
1,0.07568421052631577
1,0.0753157894736842
1,0.0749157894736842
1,0.07617894736842104
1,0.07270526315789472
1,0.0709578947368421
1,0.06983157894736841
1,0.0662736842105263
1,0.05856842105263157
1,0.05653684210526314
1,0.05589473684210523
1,0.05336842105263155
1,0.05068421052631576
1,0.04986315789473682
1,0.048378947368421
1,0.04823157894736838
1,0.04821052631578945
1,0.04559999999999997
1,0.046202127659574446
1,0.04732258064516127
1,0.047717391304347795
1,0.04528571428571425
1,0.04537777777777775
1,0.045483146067415714
1,0.044238636363636334
1,0.04312643678160916
1,0.0431627906976744
1,0.04282352941176468
1,0.0403690476190476
1,0.03371084337349397
1,0.028903614457831326
1,0.023012048192771077
1,0.020698795180722877
1,0.022301204819277085
1,0.022746987951807213
1,0.019686746987951798
1,0.017843373493975898
1,0.016
1,0.016349397590361442
1,0.011253012048192769
1,0.012048192771084335
1,0.010084337349397579
1,0.006795180722891559
1,0.004614457831325296
1,0.004674698795180716
1,0.004833333333333327
1,0.003880952380952375
1,0.0028470588235294057
1,0.002188235294117643
1,-1.162790697674807e-05
1,0.00012790697674417147
1,-0.0003837209302325685
1,0.0023372093023255824
1,0.0020000000000000013
1,0.002302325581395337
1,0.0016395348837209213
1,0.000941860465116269
1,0.0004186046511627859
1,-0.0005116279069767448
1,-0.0003720930232558097
1,-0.004383720930232556
1,-0.0037093023255813915
1,-0.0050930232558139485
1,-0.001941860465116275
1,-0.0010697674418604594
1,-0.0008604651162790638
1,0.0015348837209302362
1,0.0027906976744186125
1,-2.3255813953485206e-05
1,0.0003218390804597732
1,-0.0007701149425287332
1,-9.195402298850838e-05
1,0.0009770114942528729
1,0.0017241379310344862
1,0.001183908045977014
1,0.0008965517241379306
1,-1.1494252873561235e-05
1,-0.0007126436781609156
1,-0.0003793103448275856
1,0.0006091954022988506
1,0.0022068965517241385
1,0.0017093023255813965
1,0.0021395348837209326
1,0.0005116279069767517
1,0.00048275862068966255
1,0.0003448275862069022
1,0.0005747126436781655
1,-0.00235632183908046
1,-0.003068965517241382
1,-0.0037586206896551753
1,-0.0016896551724137946
1,-1.149425287356291e-05
1,0.0006896551724137923
1,-0.0018275862068965545
1,-0.0027816091954023063
1,-0.003494252873563226
1,-0.00375862068965518
1,-0.0038505747126436874
1,-0.0017701149425287427
1,-0.0018505747126436837
1,-0.001712643678160926
1,-0.0011379310344827673
1,0.0020114942528735576
1,0.00033333333333332264
1,0.003931034482758618
1,0.0049195402298850555
1,0.005850574712643679
1,0.008137931034482767
1,0.012965116279069768
1,0.014541176470588238
1,0.015376470588235295
1,0.016282352941176473
1,0.020129411764705885
1,0.019858823529411766
1,0.02202352941176471
1,0.019647058823529417
1,0.01975294117647059
1,0.020247058823529413
1,0.022139534883720932
1,0.02091954022988506
1,0.020238636363636365
1,0.021280898876404497
1,0.019922222222222223
1,0.019714285714285715
1,0.01998913043478261
1,0.022913978494623653
1,0.022882978723404255
1,0.023715789473684207
1,0.023885416666666662
1,0.023670103092783504
1,0.0228659793814433
1,0.024020618556701033
1,0.025268041237113403
1,0.024742268041237116
1,0.02471134020618557
1,0.026608247422680413
1,0.02721649484536082
1,0.028154639175257727
1,0.028144329896907218
1,0.0316701030927835
1,0.03138144329896907
1,0.03335051546391751
1,0.03476288659793813
1,0.03464948453608246
1,0.036546391752577304
1,0.03652577319587627
1,0.039164948453608225
1,0.04085567010309277
1,0.04267010309278348
1,0.04487628865979381
1,0.04684536082474227
1,0.047587628865979385
1,0.04651546391752578
1,0.04621649484536082
1,0.04510309278350513
1,0.044463917525773174
1,0.04605154639175257
1,0.0452783505154639
1,0.04446391752577318
1,0.04411340206185566
1,0.04619587628865978
1,0.04472916666666665
1,0.044552083333333325
1,0.041343749999999985
1,0.04073958333333332
1,0.04088541666666665
1,0.03917708333333333
1,0.03938541666666666
1,0.03865624999999999
1,0.03987499999999999
1,0.039374999999999986
1,0.039437499999999986
1,0.038979166666666655
1,0.040697916666666646
1,0.04147916666666664
1,0.04110416666666664
1,0.041031249999999984
1,0.041854166666666644
1,0.04097916666666666
1,0.04111458333333333
1,0.03825
1,0.038618556701030926
1,0.03897938144329897
1,0.038505154639175254
1,0.03892708333333333
1,0.038968421052631576
1,0.038968421052631576
1,0.04125263157894737
1,0.04061052631578947
1,0.04222105263157895
1,0.04050526315789473
1,0.04105263157894737
1,0.04271578947368421
1,0.04056842105263157
1,0.04046315789473684
1,0.041778947368421054
1,0.04307368421052632
1,0.0446421052631579
1,0.04310526315789474
1,0.04415789473684211
1,0.04488421052631579
1,0.044505263157894735
1,0.04567368421052631
1,0.04538947368421052
1,0.04501052631578947
1,0.04481052631578947
1,0.04554255319148936
1,0.04579787234042553
1,0.04545263157894736
1,0.04649999999999999
1,0.04449999999999999
1,0.04464583333333332
1,0.04362499999999999
1,0.044718749999999995
1,0.04420833333333333
1,0.045468749999999995
1,0.04730208333333333
1,0.04872916666666666
1,0.047315789473684214
1,0.04852631578947367
1,0.04875789473684209
1,0.04807446808510637
1,0.04872340425531913
1,0.04923655913978493
1,0.05741935483870966
1,0.05434408602150537
1,0.05450537634408602
1,0.05394623655913978
1,0.05362365591397849
1,0.054322580645161274
1,0.055946236559139766
1,0.05420430107526882
1,0.05283870967741936
1,0.05230434782608696
1,0.05295604395604397
1,0.05186813186813186
1,0.05389010989010988
1,0.05372222222222222
1,0.05218888888888888
1,0.049333333333333326
1,0.048944444444444436
1,0.048822222222222225
1,0.0487
1,0.04902222222222223
1,0.04716666666666667
1,0.04847777777777778
1,0.04787777777777778
1,0.04751685393258427
1,0.047386363636363636
1,0.04763636363636365
1,0.04705681818181818
1,0.047724137931034485
1,0.04821839080459771
1,0.048977011494252876
1,0.050597701149425287
1,0.05144827586206897
1,0.05089655172413795
1,0.04940229885057475
1,0.05196551724137933
1,0.05367816091954025
1,0.055632183908045994
1,0.05545454545454547
1,0.05515909090909093
1,0.05547727272727274
1,0.05438636363636365
1,0.053170454545454555
1,0.052829545454545476
1,0.05225000000000001
1,0.05385227272727275
1,0.05162499999999999
1,0.05135227272727272
1,0.05124999999999999
1,0.05145977011494251
1,0.051103448275862044
1,0.05077011494252871
1,0.0512758620689655
1,0.05079310344827584
1,0.04978160919540228
1,0.050160919540229866
1,0.05043678160919539
1,0.05106896551724134
1,0.051206896551724126
1,0.050229885057471266
1,0.05254022988505746
1,0.05436363636363635
1,0.05430337078651685
1,0.05547191011235955
1,0.0528876404494382
1,0.053157303370786516
1,0.05132584269662921
1,0.05186516853932584
1,0.0507865168539326
1,0.04920224719101125
1,0.05021348314606743
1,0.051977528089887655
1,0.05355056179775282
1,0.05304494382022473
1,0.052842696629213495
1,0.054460674157303386
1,0.054370786516853946
1,0.05294382022471911
1,0.053303370786516854
1,0.051887640449438194
1,0.05215730337078651
1,0.05246067415730336
1,0.05314606741573033
1,0.055244444444444436
1,0.055411111111111105
1,0.0558876404494382
1,0.0570561797752809
1,0.05719101123595505
1,0.05679775280898875
1,0.057511363636363624
1,0.05690804597701149
1,0.05690697674418604
1,0.057576470588235285
1,0.05610714285714285
1,0.056120481927710825
1,0.056120481927710825
1,0.05642682926829267
1,0.057333333333333326
1,0.057333333333333326
1,0.05854999999999999
1,0.05854999999999999
1,0.04908860759493671
1,0.04964102564102565
1,0.04983116883116883
1,0.049828947368421056
1,0.05036
1,0.05012162162162162
1,0.04936986301369863
1,0.04998611111111111
1,0.05073239436619719
1,0.05073239436619719
1,0.05073239436619719
1,0.051242857142857146
1,0.04960869565217391
1,0.04960869565217391
1,0.051073529411764705
1,0.052656716417910455
1,0.053166666666666675
1,0.054261538461538465
1,0.05493750000000001
1,0.05555555555555555
1,0.0585483870967742
1,0.05687096774193548
1,0.056112903225806456
1,0.056112903225806456
1,0.056112903225806456
1,0.05548387096774192
1,0.05422580645161289
1,0.05422580645161289
1,0.05485483870967741
1,0.053951612903225796
1,0.052596774193548385
1,0.0504516129032258
1,0.05086885245901638
1,0.048377049180327855
1,0.04526229508196719
1,0.04385245901639343
1,0.04116666666666667
1,0.041186440677966105
1,0.041293103448275865
1,0.04039655172413793
1,0.04020689655172414
1,0.041982758620689654
1,0.04032758620689656
1,0.04093103448275862
1,0.03813793103448276
1,0.038655172413793105
1,0.037224137931034476
1,0.03367241379310344
1,0.035254237288135586
1,0.031050847457627116
1,0.030879310344827583
1,0.03063157894736842
1,0.02791228070175439
1,0.02921052631578948
1,0.029842105263157892
1,0.029035714285714286
1,0.030163636363636347
1,0.029129629629629623
1,0.029754716981132072
1,0.028096153846153844
1,0.024470588235294112
1,0.023979999999999998
1,0.022285714285714284
1,0.024897959183673463
1,0.024854166666666663
1,0.029458333333333326
1,0.028229166666666663
1,0.030291666666666658
1,0.03018749999999999
1,0.030083333333333323
1,0.023291666666666655
1,0.016249999999999997
1,0.011749999999999997
1,0.006083333333333336
1,0.0046875000000000016
1,0.003916666666666667
1,0.009729166666666672
1,0.010687500000000003
1,0.008520833333333337
1,0.00566666666666667
1,0.002166666666666671
1,0.001104166666666668
1,-0.004021276595744678
1,-0.0055652173913043465
1,-0.006851063829787233
1,-0.01148936170212766
1,-0.009521739130434779
1,-0.009599999999999996
1,-0.009599999999999996
1,-0.009599999999999996
1,-0.0078695652173913
1,-0.011510638297872336
1,-0.009437499999999996
1,-0.011938775510204079
1,-0.011938775510204079
1,-0.009359999999999997
1,-0.009235294117647057
1,-0.012538461538461537
1,-0.012538461538461537
1,-0.012538461538461537
1,-0.012538461538461537
1,-0.010679245283018867
1,-0.012166666666666666
1,-0.010999999999999998
1,-0.013464285714285712
1,-0.02043859649122807
1,-0.021068965517241377
1,-0.02215254237288135
1,-0.02376666666666666
1,-0.02376666666666666
1,-0.02250819672131147
1,-0.0202258064516129
1,-0.019619047619047616
1,-0.019578124999999995
1,-0.019830769230769225
1,-0.02146969696969697
1,-0.020074626865671637
1,-0.018352941176470586
1,-0.0172463768115942
1,-0.014742857142857141
1,-0.013253521126760561
1,-0.015929577464788725
1,-0.014774647887323937
1,-0.013069444444444437
1,-0.01190410958904109
1,-0.010890410958904107
1,-0.01012328767123287
1,-0.008972972972972965
1,-0.01002702702702702
1,-0.008067567567567565
1,-0.009121621621621617
1,-0.007864864864864858
1,-0.00790666666666666
1,-0.0047466666666666655
1,-0.0035066666666666653
1,-0.004648648648648647
1,-0.003866666666666665
1,-0.002894736842105261
1,-0.0007922077922077904
1,0.0037792207792207784
1,0.0009610389610389604
1,0.0005714285714285718
1,0.0031168831168831203
1,0.004480519480519481
1,0.005350649350649351
1,0.0064935064935064965
1,0.008597402597402597
1,0.010129870129870128
1,0.00848051948051948
1,0.011155844155844152
1,0.012576923076923072
1,0.01244303797468354
1,0.014911392405063291
1,0.014999999999999998
1,0.013392405063291138
1,0.014037499999999998
1,0.01728395061728395
1,0.0174390243902439
1,0.0183855421686747
1,0.0183855421686747
1,0.017976190476190475
1,0.018105882352941177
1,0.0188953488372093
1,0.020348837209302327
1,0.018862068965517242
1,0.01654022988505748
1,0.01586206896551725
1,0.015149425287356327
1,0.014674418604651173
1,0.015697674418604656
1,0.017616279069767447
1,0.0187093023255814
1,0.019918604651162797
1,0.023709302325581404
1,0.02423255813953489
1,0.02619767441860466
1,0.024872093023255822
1,0.023476744186046523
1,0.02326744186046513
1,0.025162790697674426
1,0.02710465116279071
1,0.02855813953488373
1,0.030379310344827593
1,0.03161363636363637
1,0.032735632183908056
1,0.03322988505747127
1,0.032806818181818194
1,0.03200000000000001
1,0.031177777777777787
1,0.031648351648351655
1,0.030681318681318688
1,0.032164835164835176
1,0.031076923076923085
1,0.03250549450549451
1,0.03284782608695653
1,0.03266304347826088
1,0.03197826086956523
1,0.03527173913043479
1,0.036827956989247325
1,0.033893617021276606
1,0.03371578947368422
1,0.03203157894736843
1,0.03415789473684212
1,0.03690526315789476
1,0.03709473684210527
1,0.04182105263157895
1,0.0446842105263158
1,0.044821052631578935
1,0.047505263157894724
1,0.04844791666666665
1,0.048374999999999994
1,0.0481875
1,0.051197916666666676
1,0.05238541666666668
1,0.05311458333333333
1,0.052
1,0.05067708333333334
1,0.05041666666666667
1,0.04956250000000001
1,0.04873958333333334
1,0.047656250000000004
1,0.04964583333333334
1,0.04971875000000001
1,0.049395833333333354
1,0.05037500000000001
1,0.04908333333333334
1,0.047708333333333346
1,0.04729166666666668
1,0.047863157894736864
1,0.047263157894736854
1,0.04802105263157897
1,0.0490842105263158
1,0.050252631578947375
1,0.04934736842105265
1,0.04916842105263162
1,0.0495104166666667
1,0.05055208333333336
1,0.04985416666666669
1,0.05031250000000002
1,0.04815625000000001
1,0.04991666666666667
1,0.04882291666666667
1,0.0476875
1,0.04684375000000001
1,0.04789583333333334
1,0.04762500000000001
1,0.049010416666666674
1,0.05069791666666668
1,0.05205208333333335
1,0.052687500000000005
1,0.05305208333333334
1,0.053145833333333344
1,0.05029166666666668
1,0.04742708333333334
1,0.048421052631578955
1,0.048294736842105265
1,0.044915789473684214
1,0.04387368421052633
1,0.04350526315789475
1,0.04618750000000001
1,0.04676041666666667
1,0.04694736842105264
1,0.04625263157894737
1,0.04665263157894737
1,0.048284210526315804
1,0.0493404255319149
1,0.05154255319148937
1,0.05167021276595746
1,0.05140000000000001
1,0.05031578947368422
1,0.050978723404255334
1,0.050914893617021284
1,0.05146808510638298
1,0.05022340425531915
1,0.04654255319148936
1,0.04592553191489363
1,0.04509574468085107
1,0.04515957446808513
1,0.046680851063829805
1,0.04618085106382979
1,0.04681914893617021
1,0.045627659574468085
1,0.044107526881720434
1,0.042634408602150536
1,0.04268085106382978
1,0.041446808510638304
1,0.04162765957446809
1,0.04114893617021277
1,0.04069148936170212
1,0.036382978723404256
1,0.036117021276595745
1,0.03623404255319149
1,0.03707446808510638
1,0.03748936170212765
1,0.0365531914893617
1,0.035936170212765954
1,0.038138297872340424
1,0.03723655913978494
1,0.03659139784946236
1,0.041473118279569884
1,0.041739130434782605
1,0.042586956521739126
1,0.041673913043478256
1,0.03922826086956521
1,0.04080434782608695
1,0.04139130434782608
1,0.040119565217391295
1,0.04135164835164834
1,0.03996703296703296
1,0.03872527472527471
1,0.03862637362637361
1,0.0354175824175824
1,0.032399999999999984
1,0.032477777777777765
1,0.03343333333333332
1,0.0377111111111111
1,0.03734444444444443
1,0.03773333333333332
1,0.03812222222222221
1,0.03745555555555555
1,0.037599999999999995
1,0.03809999999999999
1,0.03745555555555555
1,0.03667777777777777
1,0.035255555555555554
1,0.035944444444444446
1,0.037133333333333324
1,0.0388111111111111
1,0.03689010989010988
