pa date,eq date,pa mean,eq sum,pa delta3,eq median,pa median,eq diff,A,B,c
2014-11-18 22:07:12,2014-12-03 22:07:12,180.50701182033097,1050.49,0.9274082961019019,856.1949999999999,0.46211862197920084,194.295,0.2269284450388056,1.0068619873614244,1.0
2014-11-23 22:07:12,2014-12-08 22:07:12,179.901202991453,946.99,0.6058088288779686,856.1949999999999,0.46211862197920084,90.795,0.1060447678391021,0.3109379281954905,1.0
2014-11-28 22:07:12,2014-12-13 22:07:12,177.71564187327823,785.7,2.1855611181747747,856.1949999999999,0.46211862197920084,-70.495,-0.08233521569268676,3.7294374522590505,-1.0
2014-12-03 22:07:12,2014-12-18 22:07:12,175.75921868365182,964.8,1.9564231896264062,856.1949999999999,0.46211862197920084,108.605,0.12684610398332152,3.233595221173453,1.0
2014-12-08 22:07:12,2014-12-23 22:07:12,178.11519230769233,785.6899999999999,2.3559736240405016,856.1949999999999,0.46211862197920084,-70.505,-0.08234689527502492,4.0982010072438495,-1.0
2014-12-13 22:07:12,2014-12-28 22:07:12,180.1809418344519,932.36,2.0657495267595607,856.1949999999999,0.46211862197920084,76.165,0.08895753887840985,3.470171571775648,1.0
2014-12-18 22:07:12,2015-01-02 22:07:12,179.26595331695333,873.85,0.914988517498557,856.1949999999999,0.46211862197920084,17.655,0.020620302617978536,0.9799862502397472,1.0
2014-12-23 22:07:12,2015-01-07 22:07:12,177.24588235294118,862.3,2.020070964012149,856.1949999999999,0.46211862197920084,6.105,0.007130385017431795,3.37132560328432,1.0
2014-12-28 22:07:12,2015-01-12 22:07:12,176.8053224637681,730.98,0.4405598891730733,856.1949999999999,0.46211862197920084,-125.215,-0.14624589024696466,-0.04665194558443453,1.0
2015-01-02 22:07:12,2015-01-17 22:07:12,176.96573673036093,941.93,0.16041426659282365,856.1949999999999,0.46211862197920084,85.735,0.1001348991760056,-0.6528721004451459,-1.0
2015-01-07 22:07:12,2015-01-22 22:07:12,177.95465142857142,822.8,0.9889146982104933,856.1949999999999,0.46211862197920084,-33.395,-0.03900396521820382,1.1399585543103314,-1.0
2015-01-12 22:07:12,2015-01-27 22:07:12,179.5648747252747,953.0699999999999,1.610223296703282,856.1949999999999,0.46211862197920084,96.875,0.11314595390068849,2.4844371555659905,1.0
2015-01-17 22:07:12,2015-02-01 22:07:12,179.15008658008657,847.4,0.41478814518814033,856.1949999999999,0.46211862197920084,-8.795,-0.010272192666390234,-0.1024206221951185,1.0
2015-01-22 22:07:12,2015-02-06 22:07:12,178.24523170731706,753.9399999999999,0.9048548727695049,856.1949999999999,0.46211862197920084,-102.255,-0.11942956919860548,0.9580575846394497,-1.0
2015-01-27 22:07:12,2015-02-11 22:07:12,177.47138241758242,893.8,0.7738492897346418,856.1949999999999,0.46211862197920084,37.605,0.04392106938255891,0.6745685045548142,1.0
2015-02-01 22:07:12,2015-02-16 22:07:12,177.25516239316238,938.1,0.21622002442003918,856.1949999999999,0.46211862197920084,81.905,0.09566161914049975,-0.5321114230497925,-1.0
2015-02-06 22:07:12,2015-02-21 22:07:12,178.38779802955665,781.5,1.1326356363942693,856.1949999999999,0.46211862197920084,-74.695,-0.08724064027470368,1.4509629833641444,-1.0
2015-02-11 22:07:12,2015-02-26 22:07:12,178.87257815845825,914.2,0.4847801289016047,856.1949999999999,0.46211862197920084,58.005,0.06774741735235557,0.04903828983421454,1.0
2015-02-16 22:07:12,2015-03-03 22:07:12,178.70527378190255,755.2,0.1673043765557054,856.1949999999999,0.46211862197920084,-100.995,-0.11795794182400021,-0.6379622707278922,1.0
2015-02-21 22:07:12,2015-03-08 22:07:12,178.34810491071428,758.8,0.35716887118826435,856.1949999999999,0.46211862197920084,-97.395,-0.11375329218227159,-0.22710565166460683,1.0
2015-02-26 22:07:12,2015-03-13 22:07:12,177.94282926829268,831.8,0.40527564242159997,856.1949999999999,0.46211862197920084,-24.395,-0.02849234111388177,-0.12300516978551723,1.0
2015-03-03 22:07:12,2015-03-18 22:07:12,178.33246436285097,776.5,0.3896350945582867,856.1949999999999,0.46211862197920084,-79.695,-0.09308043144377154,-0.15685047945152164,1.0
2015-03-08 22:07:12,2015-03-23 22:07:12,177.07457664233576,821.71,1.257887720515214,856.1949999999999,0.46211862197920084,-34.485,-0.04027703969306051,1.7220017992952235,-1.0
2015-03-13 22:07:12,2015-03-28 22:07:12,177.4656711111111,1034.94,0.3910944687753499,856.1949999999999,0.46211862197920084,178.745,0.20876669450300467,-0.15369247164215682,-1.0
2015-03-18 22:07:12,2015-04-02 22:07:12,177.70033771929826,737.98,0.23466660818715468,856.1949999999999,0.46211862197920084,-118.215,-0.13807018261026982,-0.49219400165675076,1.0
2015-03-23 22:07:12,2015-04-07 22:07:12,178.52445533769065,760.2,0.8241176183923926,856.1949999999999,0.46211862197920084,-95.995,-0.11211815065493247,0.783346481175746,-1.0
2015-03-28 22:07:12,2015-04-12 22:07:12,178.1387234042553,763.5,0.38573193343535195,856.1949999999999,0.46211862197920084,-92.695,-0.10826388848334778,-0.16529671151682546,1.0
2015-04-02 22:07:12,2015-04-17 22:07:12,178.67564978902953,867.8,0.5369263847742332,856.1949999999999,0.46211862197920084,11.605,0.013554155303406423,0.16188000058218655,1.0
2015-04-07 22:07:12,2015-04-22 22:07:12,178.74394315789476,1206.36,0.06829336886522697,856.1949999999999,0.46211862197920084,350.165,0.4089780949433248,-0.85221679971966,-1.0
2015-04-12 22:07:12,2015-04-27 22:07:12,178.93166741573035,835.8,0.18772425783558333,856.1949999999999,0.46211862197920084,-20.395,-0.023820508178627464,-0.5937747389802601,1.0
2015-04-17 22:07:12,2015-05-02 22:07:12,179.53092,1465.6,0.5992525842696637,856.1949999999999,0.46211862197920084,609.405,0.7117595874771518,0.2967505652620832,1.0
2015-04-22 22:07:12,2015-05-07 22:07:12,179.30605907172995,1435.56,0.22486092827006132,856.1949999999999,0.46211862197920084,579.365,0.6766741221333925,-0.5134129689320723,-1.0
2015-04-27 22:07:12,2015-05-12 22:07:12,179.67042216358837,959.2,0.3643630918584222,856.1949999999999,0.46211862197920084,103.005,0.1203055378739657,-0.21153774263002634,-1.0
2015-05-02 22:07:12,2015-05-17 22:07:12,178.74604025423727,1092.19,0.9243819093510979,856.1949999999999,0.46211862197920084,235.995,0.27563230338883105,1.0003130481781422,1.0
2015-05-07 22:07:12,2015-05-22 22:07:12,179.1009052631579,1034.84,0.3548650089206262,856.1949999999999,0.46211862197920084,178.645,0.20864989867962325,-0.23209108648169108,-1.0
2015-05-12 22:07:12,2015-05-27 22:07:12,179.60503382663848,867.1,0.5041285634805774,856.1949999999999,0.46211862197920084,10.905,0.012736584539736917,0.09090726818463368,1.0
2015-05-17 22:07:12,2015-06-01 22:07:12,178.81396296296296,752.9,0.7910708636755146,856.1949999999999,0.46211862197920084,-103.295,-0.12064424576177157,0.7118350701546048,-1.0
2015-05-22 22:07:12,2015-06-06 22:07:12,180.0528898305085,1083.9,1.2389268675455298,856.1949999999999,0.46211862197920084,227.705,0.26594992963051656,1.6809715268329781,1.0
2015-05-27 22:07:12,2015-06-11 22:07:12,180.28063789473686,791.9,0.2277480642283649,856.1949999999999,0.46211862197920084,-64.295,-0.07509387464304274,-0.5071653610214923,1.0
2015-06-01 22:07:12,2015-06-16 22:07:12,179.318648456057,694.1,0.9619894386798649,856.1949999999999,0.46211862197920084,-162.095,-0.18932018991000876,1.081693731708484,-1.0
2015-06-06 22:07:12,2015-06-21 22:07:12,179.3378101265823,793.7,0.019161670525306818,856.1949999999999,0.46211862197920084,-62.495,-0.07299154982217826,-0.9585351690800955,1.0
2015-06-11 22:07:12,2015-06-26 22:07:12,179.81605019305022,820.3,0.4782400664679187,856.1949999999999,0.46211862197920084,-35.895,-0.04192386080273769,0.03488594426182523,-1.0
2015-06-16 22:07:12,2015-07-01 22:07:12,179.6037136842105,1043.93,0.21233650883971222,856.1949999999999,0.46211862197920084,187.735,0.21926663902498866,-0.5405151432108505,-1.0
2015-06-21 22:07:12,2015-07-06 22:07:12,175.72592631578948,909.0,3.877787368421025,856.1949999999999,0.46211862197920084,52.805,0.06167403453652498,7.391324616638274,1.0
2015-06-26 22:07:12,2015-07-11 22:07:12,178.25929263157894,963.1,2.533366315789465,856.1949999999999,0.46211862197920084,106.905,0.12486057498583869,4.4820693114234365,1.0
2015-07-01 22:07:12,2015-07-16 22:07:12,179.63486736842106,833.2,1.3755747368421112,856.1949999999999,0.46211862197920084,-22.995,-0.026857199586542646,1.9766702128355766,-1.0
2015-07-06 22:07:12,2015-07-21 22:07:12,179.74265631929046,783.3,0.10778895086940565,856.1949999999999,0.46211862197920084,-72.895,-0.08513831545383932,-0.7667504711068384,1.0
2015-07-11 22:07:12,2015-07-26 22:07:12,179.01897863247862,1088.3,0.7236776868118397,856.1949999999999,0.46211862197920084,232.105,0.2710889458592962,0.5659998372547974,1.0
2015-07-16 22:07:12,2015-07-31 22:07:12,179.55787578947368,847.6,0.5388971569950627,856.1949999999999,0.46211862197920084,-8.595,-0.010038601019627391,0.1661446463399987,-1.0
2015-07-21 22:07:12,2015-08-05 22:07:12,179.6063660130719,912.4,0.04849022359820765,856.1949999999999,0.46211862197920084,56.205,0.06564509253149109,-0.8950697476969667,-1.0
2015-07-26 22:07:12,2015-08-10 22:07:12,179.58123555555554,912.8,0.025130457516354454,856.1949999999999,0.46211862197920084,56.605,0.06611227582501655,-0.9456190330337185,-1.0
2015-07-31 22:07:12,2015-08-15 22:07:12,179.118313174946,794.21,0.46292238060954105,856.1949999999999,0.46211862197920084,-61.985,-0.07239589112293332,0.0017392907191184914,-1.0
2015-08-05 22:07:12,2015-08-20 22:07:12,179.4058064516129,827.4,0.2874932766669076,856.1949999999999,0.46211862197920084,-28.795,-0.03363135734266143,-0.377879914391662,1.0
2015-08-10 22:07:12,2015-08-25 22:07:12,179.00574683544303,786.7,0.4000596161698695,856.1949999999999,0.46211862197920084,-69.495,-0.0811672574588731,-0.13429237182336373,1.0
2015-08-15 22:07:12,2015-08-30 22:07:12,178.00984598698483,963.85,0.9959008484582057,856.1949999999999,0.46211862197920084,107.655,0.1257365436611988,1.155076210071079,1.0
2015-08-20 22:07:12,2015-09-04 22:07:12,178.74921263157896,1234.6,0.7393666445941278,856.1949999999999,0.46211862197920084,378.405,0.4419612354662197,0.5999499033981917,1.0
2015-08-25 22:07:12,2015-09-09 22:07:12,178.1943841642229,892.7,0.5548284673560602,856.1949999999999,0.46211862197920084,36.505,0.04263631532536416,0.20061915051116896,1.0
2015-08-30 22:07:12,2015-09-14 22:07:12,179.0106890459364,2629.0,0.8163048817135063,856.1949999999999,0.46211862197920084,1772.805,2.0705621966958465,0.7664401365549101,1.0
2015-09-04 22:07:12,2015-09-19 22:07:12,178.86285307017542,1448.1,0.14783597576098373,856.1949999999999,0.46211862197920084,591.905,0.6913203183854146,-0.6800908495575892,-1.0
2015-09-09 22:07:12,2015-09-24 22:07:12,178.9468252631579,1061.8,0.08397219298248615,856.1949999999999,0.46211862197920084,205.605,0.24013805266323685,-0.8182886622857938,-1.0
2015-09-14 22:07:12,2015-09-29 22:07:12,179.24717263157896,949.5,0.3003473684210576,856.1949999999999,0.46211862197920084,93.305,0.10897634300597425,-0.3500643468235398,-1.0
2015-09-19 22:07:12,2015-10-04 22:07:12,179.47957142857143,815.3,0.23239879699247012,856.1949999999999,0.46211862197920084,-40.895,-0.04776365197180543,-0.4971014238787157,1.0
2016-01-02 22:07:12,2016-01-17 22:07:12,179.16082452431291,821.5,0.7982944696680931,856.1949999999999,0.46211862197920084,-34.695,-0.0405223109221613,0.7274665674564029,-1.0
2016-01-07 22:07:12,2016-01-22 22:07:12,179.29905292479108,812.01,0.13822840047816953,856.1949999999999,0.46211862197920084,-44.185,-0.05160623456105207,-0.7008811289920471,1.0
2016-01-12 22:07:12,2016-01-27 22:07:12,179.72521684210528,835.03,0.42616391731419867,856.1949999999999,0.46211862197920084,-21.165,-0.0247198360186639,-0.07780405929328771,1.0
2016-01-17 22:07:12,2016-02-01 22:07:12,179.14956210526316,895.2,0.5756547368421252,856.1949999999999,0.46211862197920084,39.005,0.04555621090989792,0.24568608461754304,1.0
2016-01-22 22:07:12,2016-02-06 22:07:12,179.55550684931507,769.0,0.40594474405190795,856.1949999999999,0.46211862197920084,-87.195,-0.10184011819737315,-0.12155726961771551,1.0
2016-01-27 22:07:12,2016-02-11 22:07:12,180.04568021680217,816.5,0.4901733674871025,856.1949999999999,0.46211862197920084,-39.695,-0.04636210209122915,0.060708969891207554,-1.0
2016-02-01 22:07:12,2016-02-16 22:07:12,179.35604018912528,954.49,0.6896400276768873,856.1949999999999,0.46211862197920084,98.295,0.11480445459270383,0.4923441620319009,1.0
2016-02-06 22:07:12,2016-02-21 22:07:12,179.53637154989383,749.77,0.18033136076854817,856.1949999999999,0.46211862197920084,-106.425,-0.12429995503360791,-0.6097725731194088,1.0
2016-02-11 22:07:12,2016-02-26 22:07:12,179.51749048625794,890.1,0.01888106363588804,856.1949999999999,0.46211862197920084,33.905,0.039599623917448756,-0.9591423873917424,-1.0
2016-02-16 22:07:12,2016-03-02 22:07:12,178.94215203426126,868.6,0.5753384519966858,856.1949999999999,0.46211862197920084,12.405,0.014488521890457351,0.2450016611158785,1.0
2016-02-21 22:07:12,2016-03-07 22:07:12,179.51587692307692,721.63,0.5737248888156614,856.1949999999999,0.46211862197920084,-134.565,-0.15716629973312146,0.24150999662914208,-1.0
2016-02-26 22:07:12,2016-03-12 22:07:12,179.25952421052634,836.2,0.25635271255058,856.1949999999999,0.46211862197920084,-19.995,-0.023353324885102,-0.44526643082970585,1.0
2016-03-02 22:07:12,2016-03-17 22:07:12,179.76484,853.49,0.5053157894736557,856.1949999999999,0.46211862197920084,-2.705,-0.0031593270224655745,0.0934763617822767,-1.0
2016-03-07 22:07:12,2016-03-22 22:07:12,179.63293894736842,586.8,0.13190105263157648,856.1949999999999,0.46211862197920084,-269.395,-0.3146421083982037,-0.7145731715665137,1.0
2016-03-12 22:07:12,2016-03-27 22:07:12,179.38905732484076,818.52,0.24388162252765255,856.1949999999999,0.46211862197920084,-37.675,-0.044002826458925726,-0.4722532031210176,1.0
2016-03-17 22:07:12,2016-04-01 22:07:12,179.91407999999998,1116.0,0.5250226751592209,856.1949999999999,0.46211862197920084,259.805,0.30344138893593176,0.13612100916991654,1.0
2016-03-22 22:07:12,2016-04-06 22:07:12,179.1642736842105,902.1,0.7498063157894705,856.1949999999999,0.46211862197920084,45.905,0.05361512272321156,0.6225407939159353,1.0
2016-03-27 22:07:12,2016-04-11 22:07:12,179.0165304136253,1324.7,0.14774327058520953,856.1949999999999,0.46211862197920084,468.505,0.5471942723328216,-0.6802914586033297,-1.0
2016-04-01 22:07:12,2016-04-16 22:07:12,179.58866105263158,1208.5,0.572130639006275,856.1949999999999,0.46211862197920084,352.305,0.411477525563686,0.2380601252464256,1.0
2016-04-06 22:07:12,2016-04-21 22:07:12,180.2622757894737,1014.7,0.6736147368421257,856.1949999999999,0.46211862197920084,158.505,0.1851272198506182,0.4576662891382981,1.0
2016-04-11 22:07:12,2016-04-26 22:07:12,178.69796631578947,910.9,1.564309473684233,856.1949999999999,0.46211862197920084,54.705,0.06389315518077088,2.3850820964203425,1.0
2016-04-16 22:07:12,2016-05-01 22:07:12,179.15928117913833,865.8,0.4613148633488606,856.1949999999999,0.46211862197920084,9.605,0.011218238835779326,-0.0017392907191183804,-1.0
2016-04-21 22:07:12,2016-05-06 22:07:12,178.48560267857144,891.3,0.6736785005668935,856.1949999999999,0.46211862197920084,35.105,0.041001173798024926,0.45780427043083893,1.0
2016-04-26 22:07:12,2016-05-11 22:07:12,179.21729894736842,891.1,0.7316962687969806,856.1949999999999,0.46211862197920084,34.905,0.040767582151262305,0.5833516201169513,1.0
2016-05-01 22:07:12,2016-05-16 22:07:12,180.14314736842104,851.6,0.9258484210526206,856.1949999999999,0.46211862197920084,-4.595,-0.005366768084373197,1.0034865011224139,-1.0
2016-05-06 22:07:12,2016-05-21 22:07:12,181.13525974025976,655.43,0.992112371838715,856.1949999999999,0.46211862197920084,-200.765,-0.23448513481157918,1.1468781491419064,-1.0
2016-05-26 22:07:12,2016-06-10 22:07:12,180.56595100222717,880.14,1.2918507577283833,856.1949999999999,0.46211862197920084,23.945,0.027966759908665706,1.7954959966675554,1.0
2016-05-31 22:07:12,2016-06-15 22:07:12,181.4004712643678,934.6,0.8345202621406429,856.1949999999999,0.46211862197920084,78.405,0.09157376532215222,0.8058572462769165,1.0
2016-06-05 22:07:12,2016-06-20 22:07:12,181.3967347368421,1021.8,0.0037365275257172925,856.1949999999999,0.46211862197920084,165.605,0.19341972331069446,-0.9919143541333302,-1.0
2016-06-10 22:07:12,2016-06-25 22:07:12,180.44118105263158,1158.5,0.9555536842105141,856.1949999999999,0.46211862197920084,302.305,0.3530796138730079,1.0677671029961697,1.0
2016-06-15 22:07:12,2016-06-30 22:07:12,179.36067578947367,886.4,1.080505263157903,856.1949999999999,0.46211862197920084,30.205,0.035278178452338604,1.338155641792195,1.0
2016-06-20 22:07:12,2016-07-05 22:07:12,180.04034526315792,764.1,0.6796694736842426,856.1949999999999,0.46211862197920084,-92.095,-0.10756311354305959,0.47076841606879305,-1.0
2016-06-25 22:07:12,2016-07-10 22:07:12,180.20296631578947,872.3,0.16262105263155036,856.1949999999999,0.46211862197920084,16.105,0.01880996735556728,-0.6480967333991798,-1.0
2016-06-30 22:07:12,2016-07-15 22:07:12,181.11820631578948,906.02,0.9152400000000114,856.1949999999999,0.46211862197920084,49.825,0.05819351899976066,0.9805304449323939,1.0
2016-07-05 22:07:12,2016-07-20 22:07:12,180.8712063157895,802.13,0.24699999999998568,856.1949999999999,0.46211862197920084,-54.065,-0.06314566191113002,-0.465505200932797,1.0
2016-07-10 22:07:12,2016-07-25 22:07:12,178.91780636604776,910.4,1.953399949741737,856.1949999999999,0.46211862197920084,54.205,0.06330917606386399,3.227053091640302,1.0
2016-07-15 22:07:12,2016-07-30 22:07:12,179.74804842105263,884.71,0.8302420550048737,856.1949999999999,0.46211862197920084,28.515,0.033304329037193714,0.7965994346841998,1.0
2016-07-20 22:07:12,2016-08-04 22:07:12,179.7252694736842,689.1,0.022778947368436775,856.1949999999999,0.46211862197920084,-167.095,-0.1951599810790765,-0.9507075753171833,1.0
2016-07-25 22:07:12,2016-08-09 22:07:12,180.40865684210524,1068.89,0.6833873684210516,856.1949999999999,0.46211862197920084,212.695,0.24841887654097516,0.47881374157609624,1.0
2016-07-30 22:07:12,2016-08-14 22:07:12,181.00372093023256,1451.0,0.5950640881273159,856.1949999999999,0.46211862197920084,594.805,0.6947073972634741,0.2876868834645203,1.0
2016-08-04 22:07:12,2016-08-19 22:07:12,179.95515157894738,1135.5,1.048569351285181,856.1949999999999,0.46211862197920084,279.305,0.32621657449529606,1.2690480353167315,1.0
2016-08-09 22:07:12,2016-08-24 22:07:12,179.76847780126852,953.6899999999999,0.1866737776788625,856.1949999999999,0.46211862197920084,97.495,0.1138700880056529,-0.5960479218964165,-1.0
2016-08-14 22:07:12,2016-08-29 22:07:12,180.61115966386555,1540.34,0.8426818625970327,856.1949999999999,0.46211862197920084,684.145,0.7990527858723773,0.8235185134672205,1.0
2016-08-19 22:07:12,2016-09-03 22:07:12,179.6884505263158,994.73,0.9227091375497594,856.1949999999999,0.46211862197920084,138.535,0.1618030939213615,0.996693259401455,1.0
2016-08-24 22:07:12,2016-09-08 22:07:12,180.54465611814345,859.8,0.8562055918276599,856.1949999999999,0.46211862197920084,3.605,0.004210489432897813,0.8527831407456161,1.0
2016-08-29 22:07:12,2016-09-13 22:07:12,181.44031789473684,938.9,0.8956617765933856,856.1949999999999,0.46211862197920084,82.705,0.09659598572755046,0.9381642158400141,1.0
2016-09-03 22:07:12,2016-09-18 22:07:12,180.04972631578946,1112.4,1.3905915789473795,856.1949999999999,0.46211862197920084,256.205,0.299236739294203,2.009165856575171,1.0
2016-09-08 22:07:12,2016-09-23 22:07:12,180.55165274151435,1092.48,0.5019264257248892,856.1949999999999,0.46211862197920084,236.285,0.2759710112766369,0.08614195977473527,1.0
2016-09-13 22:07:12,2016-09-28 22:07:12,180.63252205882353,831.1,0.08086931730917968,856.1949999999999,0.46211862197920084,-25.095,-0.029309911877551165,-0.8250031194094155,1.0
2016-09-18 22:07:12,2016-10-03 22:07:12,180.14654947368422,701.6,0.48597258513930797,856.1949999999999,0.46211862197920084,-154.595,-0.18056050315640704,0.05161870140169489,-1.0
2016-09-23 22:07:12,2016-10-08 22:07:12,180.78971398305083,731.1,0.6431645093666134,856.1949999999999,0.46211862197920084,-125.095,-0.14610573525890702,0.39177362429588714,-1.0
2016-09-28 22:07:12,2016-10-13 22:07:12,180.43098734177215,905.2,0.3587266412786789,856.1949999999999,0.46211862197920084,49.005,0.05723579324803363,-0.22373472044408416,-1.0
2016-10-03 22:07:12,2016-10-18 22:07:12,181.41560631578946,676.6,0.9846189740173088,856.1949999999999,0.46211862197920084,-179.595,-0.20975945900174597,1.130662836741569,-1.0
2016-10-08 22:07:12,2016-10-23 22:07:12,182.20019789473685,783.31,0.784591578947385,856.1949999999999,0.46211862197920084,-72.885,-0.08512663587150127,0.6978142442887707,-1.0
2016-10-13 22:07:12,2016-10-28 22:07:12,181.29411845730027,813.0,0.9060794374365742,856.1949999999999,0.46211862197920084,-43.195,-0.05044995590957657,0.9607074771320407,-1.0
2016-10-18 22:07:12,2016-11-02 22:07:12,181.7041793478261,721.36,0.41006089052584116,856.1949999999999,0.46211862197920084,-134.835,-0.15748164845625112,-0.11265014863586842,1.0
2016-10-23 22:07:12,2016-11-07 22:07:12,180.52845473684212,729.7,1.1757246109839912,856.1949999999999,0.46211862197920084,-126.495,-0.14774087678624603,1.5442052214829562,-1.0
2016-10-28 22:07:12,2016-11-12 22:07:12,180.29396631578948,1905.9,0.2344884210526459,856.1949999999999,0.46211862197920084,1049.705,1.226011597825262,-0.4925795890926036,-1.0
2016-11-02 22:07:12,2016-11-17 22:07:12,181.13386105263157,1561.4,0.8398947368420977,856.1949999999999,0.46211862197920084,705.205,0.823649986276491,0.8174873222916776,1.0
