date,pdf
1969-07-17 07:37:12,0.0025045686701323784
1969-07-17 06:37:12,0.004774715061946812
1969-07-17 05:37:12,0.0007945622672915166
1969-07-17 04:37:12,0.0009767044481656516
1969-07-17 03:37:12,0.0009767044481656516
1969-07-17 02:37:12,0.0005164205676031724
1969-07-17 01:37:12,0.0007945622672915166
1969-07-17 00:37:12,0.0011933905343480976
1969-07-16 23:37:12,0.0009767044481656516
1969-07-16 22:37:12,0.0011933905343480976
1969-07-16 21:37:12,0.0017497671531061822
1969-07-16 20:37:12,0.0025045686701323784
1969-07-16 19:37:12,0.0025045686701323784
1969-07-16 18:37:12,0.0017497671531061822
1969-07-16 17:37:12,0.00020290391392232648
1969-07-16 16:37:12,0.0002586165140162534
1969-07-16 15:37:12,0.0006425031810982614
1969-07-16 14:37:12,0.0006425031810982614
1969-07-16 13:37:12,0.00032763916471653724
1969-07-16 12:37:12,0.0005164205676031724
1969-07-16 11:37:12,0.00032763916471653724
1969-07-16 10:37:12,0.00020290391392232648
1969-07-16 09:37:12,0.0002586165140162534
1969-07-16 08:37:12,0.00032763916471653724
1969-07-16 07:37:12,0.00032763916471653724
1969-07-16 06:37:12,0.0002586165140162534
1969-07-16 05:37:12,0.00032763916471653724
1969-07-16 04:37:12,0.00012265131961529372
1969-07-16 03:37:12,7.236444889842202e-05
1969-07-16 02:37:12,9.449653120756139e-05
1969-07-16 01:37:12,0.00012265131961529372
1969-07-16 00:37:12,0.00012265131961529372
1969-07-15 23:37:12,0.00020290391392232648
1969-07-15 22:37:12,0.0001582327604593209
1969-07-15 21:37:12,0.0002586165140162534
1969-07-15 20:37:12,0.0007945622672915166
1969-07-15 19:37:12,0.0006425031810982614
1969-07-15 18:37:12,0.0006425031810982614
1969-07-15 17:37:12,0.004100170828818592
1969-07-15 16:37:12,0.004774715061946812
1969-07-15 15:37:12,0.0029695863059550024
1969-07-15 14:37:12,0.004100170828818592
1969-07-15 13:37:12,0.0025045686701323784
1969-07-15 12:37:12,0.0029695863059550024
1969-07-15 11:37:12,0.0017497671531061822
1969-07-15 10:37:12,0.0014493984047528048
1969-07-15 09:37:12,0.0017497671531061822
1969-07-15 08:37:12,0.00020290391392232648
1969-07-15 07:37:12,0.00041258265186526916
1969-07-15 06:37:12,0.00041258265186526916
1969-07-15 05:37:12,0.0002586165140162534
1969-07-15 04:37:12,9.449653120756139e-05
1969-07-15 03:37:12,0.00020290391392232648
1969-07-15 02:37:12,0.0001582327604593209
1969-07-15 01:37:12,7.236444889842202e-05
1969-07-15 00:37:12,0.00012265131961529372
1969-07-14 23:37:12,0.0005164205676031724
1969-07-14 22:37:12,0.0006425031810982614
1969-07-14 21:37:12,0.0007945622672915166
1969-07-14 20:37:12,0.0011933905343480976
1969-07-14 19:37:12,0.0015878484016247146
1969-07-14 18:37:12,0.0015878484016247146
1969-07-14 17:37:12,0.0059229656342660265
1969-07-14 16:37:12,0.0059229656342660265
1969-07-14 15:37:12,0.004418393042398543
1969-07-14 14:37:12,0.0059229656342660265
1969-07-14 13:37:12,0.004418393042398543
1969-07-14 12:37:12,0.0029695863059550024
1969-07-14 11:37:12,0.010499954027893416
1969-07-14 10:37:12,0.009346437951589633
1969-07-14 09:37:12,0.011725500712537126
1969-07-14 08:37:12,0.004100170828818592
1969-07-14 07:37:12,0.004100170828818592
1969-07-14 06:37:12,0.0029695863059550024
1969-07-14 05:37:12,0.004100170828818592
1969-07-14 04:37:12,0.0034998695748755387
1969-07-14 03:37:12,0.0020997205837274186
1969-07-14 02:37:12,0.0011933905343480976
1969-07-14 01:37:12,0.0011933905343480976
1969-07-14 00:37:12,0.0011933905343480976
1969-07-13 23:37:12,0.0011933905343480976
1969-07-13 22:37:12,0.0017497671531061822
1969-07-13 21:37:12,0.0025045686701323784
1969-07-13 20:37:12,0.0020997205837274186
1969-07-13 19:37:12,0.0009767044481656516
1969-07-13 18:37:12,0.0009767044481656516
1969-07-13 17:37:12,0.0007945622672915166
1969-07-13 16:37:12,0.0007945622672915166
1969-07-13 15:37:12,0.00041258265186526916
1969-07-13 14:37:12,0.0006425031810982614
1969-07-13 13:37:12,0.0014493984047528048
1969-07-13 12:37:12,0.0011933905343480976
1969-07-13 11:37:12,0.0017497671531061822
1969-07-13 10:37:12,0.0025045686701323784
1969-07-13 09:37:12,0.0029695863059550024
1969-07-13 08:37:12,0.0014493984047528048
1969-07-13 07:37:12,0.0005164205676031724
1969-07-13 06:37:12,0.0006425031810982614
1969-07-13 05:37:12,0.0007945622672915166
1969-07-13 04:37:12,0.0014493984047528048
1969-07-13 03:37:12,0.0017497671531061822
1969-07-13 02:37:12,0.0029695863059550024
1969-07-13 01:37:12,0.0017497671531061822
1969-07-13 00:37:12,0.0020997205837274186
1969-07-12 23:37:12,0.0017497671531061822
1969-07-12 22:37:12,0.0025045686701323784
1969-07-12 21:37:12,0.0025045686701323784
1969-07-12 20:37:12,0.0007945622672915166
1969-07-12 19:37:12,0.0005164205676031724
1969-07-12 18:37:12,0.0006425031810982614
1969-07-12 17:37:12,0.007273913210837271
1969-07-12 16:37:12,0.004774715061946812
1969-07-12 15:37:12,0.006359594511151022
1969-07-12 14:37:12,0.006359594511151022
1969-07-12 13:37:12,0.005527001357880554
1969-07-12 12:37:12,0.005527001357880554
1969-07-12 11:37:12,0.008270022344805433
1969-07-12 10:37:12,0.005527001357880554
1969-07-12 09:37:12,0.006359594511151022
1969-07-12 08:37:12,0.0034998695748755387
1969-07-12 07:37:12,0.0025045686701323784
1969-07-12 06:37:12,0.004774715061946812
1969-07-12 05:37:12,0.0007945622672915166
1969-07-12 04:37:12,0.0009767044481656516
1969-07-12 03:37:12,0.0009767044481656516
1969-07-12 02:37:12,0.0005164205676031724
1969-07-12 01:37:12,0.0007945622672915166
1969-07-12 00:37:12,0.0011933905343480976
1969-07-11 23:37:12,0.0009767044481656516
1969-07-11 22:37:12,0.0011933905343480976
1969-07-11 21:37:12,0.0017497671531061822
1969-07-11 20:37:12,0.0025045686701323784
1969-07-11 19:37:12,0.0025045686701323784
1969-07-11 18:37:12,0.0017497671531061822
1969-07-11 17:37:12,0.00020290391392232648
1969-07-11 16:37:12,0.0002586165140162534
1969-07-11 15:37:12,0.0006425031810982614
1969-07-11 14:37:12,0.0006425031810982614
1969-07-11 13:37:12,0.00032763916471653724
1969-07-11 12:37:12,0.0005164205676031724
1969-07-11 11:37:12,0.00032763916471653724
1969-07-11 10:37:12,0.00020290391392232648
1969-07-11 09:37:12,0.0002586165140162534
1969-07-11 08:37:12,0.00032763916471653724
1969-07-11 07:37:12,0.00032763916471653724
1969-07-11 06:37:12,0.0002586165140162534
1969-07-11 05:37:12,0.00032763916471653724
1969-07-11 04:37:12,0.00012265131961529372
1969-07-11 03:37:12,7.236444889842202e-05
1969-07-11 02:37:12,9.449653120756139e-05
1969-07-11 01:37:12,0.00012265131961529372
1969-07-11 00:37:12,0.00012265131961529372
1969-07-10 23:37:12,0.0002586165140162534
1969-07-10 22:37:12,0.00020290391392232648
1969-07-10 21:37:12,0.00032763916471653724
1969-07-10 20:37:12,0.0009767044481656516
1969-07-10 19:37:12,0.0009767044481656516
1969-07-10 18:37:12,0.0006425031810982614
1969-07-10 17:37:12,0.005527001357880554
1969-07-10 16:37:12,0.006359594511151022
1969-07-10 15:37:12,0.004100170828818592
1969-07-10 14:37:12,0.004100170828818592
1969-07-10 13:37:12,0.0020997205837274186
1969-07-10 12:37:12,0.0025045686701323784
1969-07-10 11:37:12,0.0014493984047528048
1969-07-10 10:37:12,0.0009767044481656516
1969-07-10 09:37:12,0.0014493984047528048
1969-07-10 08:37:12,0.0001582327604593209
1969-07-10 07:37:12,0.0002586165140162534
1969-07-10 06:37:12,0.0002586165140162534
1969-07-10 05:37:12,0.0001582327604593209
1969-07-10 04:37:12,7.236444889842202e-05
1969-07-10 03:37:12,0.0001582327604593209
1969-07-10 02:37:12,0.0001582327604593209
1969-07-10 01:37:12,5.5080551654966887e-05
1969-07-10 00:37:12,7.236444889842202e-05
1969-07-09 23:37:12,0.00041258265186526916
1969-07-09 22:37:12,0.00041258265186526916
1969-07-09 21:37:12,0.0006425031810982614
1969-07-09 20:37:12,0.0009767044481656516
1969-07-09 19:37:12,0.0010758326608153
1969-07-09 18:37:12,0.0015878484016247146
1969-07-09 17:37:12,0.0059229656342660265
1969-07-09 16:37:12,0.0059229656342660265
1969-07-09 15:37:12,0.0032177905345124355
1969-07-09 14:37:12,0.004418393042398543
1969-07-09 13:37:12,0.004418393042398543
1969-07-09 12:37:12,0.0025045686701323784
1969-07-09 11:37:12,0.009346437951589633
1969-07-09 10:37:12,0.008270022344805433
1969-07-09 09:37:12,0.009346437951589633
1969-07-09 08:37:12,0.0034998695748755387
1969-07-09 07:37:12,0.0029695863059550024
1969-07-09 06:37:12,0.0025045686701323784
1969-07-09 05:37:12,0.0034998695748755387
1969-07-09 04:37:12,0.0029695863059550024
1969-07-09 03:37:12,0.0017497671531061822
1969-07-09 02:37:12,0.0011933905343480976
1969-07-09 01:37:12,0.0011933905343480976
1969-07-09 00:37:12,0.0011933905343480976
1969-07-08 23:37:12,0.0007945622672915166
1969-07-08 22:37:12,0.0014493984047528048
1969-07-08 21:37:12,0.0020997205837274186
1969-07-08 20:37:12,0.0014493984047528048
1969-07-08 19:37:12,0.0007945622672915166
1969-07-08 18:37:12,0.0007945622672915166
1969-07-08 17:37:12,0.0006425031810982614
1969-07-08 16:37:12,0.0006425031810982614
1969-07-08 15:37:12,0.00032763916471653724
1969-07-08 14:37:12,0.0006425031810982614
1969-07-08 13:37:12,0.0014493984047528048
1969-07-08 12:37:12,0.0009767044481656516
1969-07-08 11:37:12,0.0014493984047528048
1969-07-08 10:37:12,0.0020997205837274186
1969-07-08 09:37:12,0.0025045686701323784
1969-07-08 08:37:12,0.0011933905343480976
1969-07-08 07:37:12,0.0005164205676031724
1969-07-08 06:37:12,0.0006425031810982614
1969-07-08 05:37:12,0.0009767044481656516
1969-07-08 04:37:12,0.0017497671531061822
1969-07-08 03:37:12,0.0020997205837274186
1969-07-08 02:37:12,0.0025045686701323784
1969-07-08 01:37:12,0.0017497671531061822
1969-07-08 00:37:12,0.0017497671531061822
1969-07-07 23:37:12,0.0014493984047528048
1969-07-07 22:37:12,0.0020997205837274186
1969-07-07 21:37:12,0.0025045686701323784
1969-07-07 20:37:12,0.0009767044481656516
1969-07-07 19:37:12,0.0006425031810982614
1969-07-07 18:37:12,0.0007945622672915166
1969-07-07 17:37:12,0.007273913210837271
1969-07-07 16:37:12,0.005527001357880554
1969-07-07 15:37:12,0.008270022344805433
1969-07-07 14:37:12,0.006359594511151022
1969-07-07 13:37:12,0.006359594511151022
1969-07-07 12:37:12,0.006359594511151022
1969-07-07 11:37:12,0.009346437951589633
1969-07-07 10:37:12,0.006359594511151022
1969-07-07 09:37:12,0.007273913210837271
1969-07-07 08:37:12,0.004100170828818592
1969-07-07 07:37:12,0.0025045686701323784
