date,pdf
2014-06-02 22:07:12,0.00034283110983021923
2014-06-02 16:07:12,0.000198466851145603
2014-06-02 10:07:12,0.0004166930969074616
2014-06-02 04:07:12,2.9544319102266574e-07
2014-06-01 22:07:12,1.0409922770372815e-08
2014-06-01 16:07:12,2.3004560967650275e-07
2014-06-01 10:07:12,2.822742547334587e-06
2014-06-01 04:07:12,0.00024401662026098732
2014-05-31 22:07:12,0.00024401662026098732
2014-05-31 16:07:12,0.004101402274026439
2014-05-31 10:07:12,0.011325461575984989
2014-05-31 04:07:12,0.04422267113839959
2014-05-30 22:07:12,0.03629615439746806
2014-05-30 16:07:12,0.026854852444325165
2014-05-30 10:07:12,0.003628163550100312
2014-05-30 04:07:12,0.01760766268755282
2014-05-29 22:07:12,0.03327147486434572
2014-05-29 16:07:12,0.0013231800302963763
2014-05-29 10:07:12,0.00034283110983021923
2014-05-29 04:07:12,0.0004905550839847039
2014-05-28 22:07:12,0.0005914353633525261
2014-05-28 16:07:12,0.0001341591563609942
2014-05-28 10:07:12,0.0005914353633525261
2014-05-28 04:07:12,5.224967544937885e-07
2014-05-27 22:07:12,5.362687487767813e-09
2014-05-27 16:07:12,2.3004560967650275e-07
2014-05-27 10:07:12,1.6727363243464218e-06
2014-05-27 04:07:12,0.0001341591563609942
2014-05-26 22:07:12,0.00016063203336868205
2014-05-26 16:07:12,0.00209302726987211
2014-05-26 10:07:12,0.0074800146005684
2014-05-26 04:07:12,0.042488448740815296
2014-05-25 22:07:12,0.03327147486434572
2014-05-25 16:07:12,0.026854852444325165
2014-05-25 10:07:12,0.002394031191626293
2014-05-25 04:07:12,0.012423917715461795
2014-05-24 22:07:12,0.031682073198851496
2014-05-24 16:07:12,0.0009637033746667248
2014-05-24 10:07:12,0.00016063203336868205
2014-05-24 04:07:12,0.00034283110983021923
2014-05-23 22:07:12,0.0004166930969074616
2014-05-23 16:07:12,5.8802724150859344e-05
2014-05-23 10:07:12,0.0002895663893763716
2014-05-23 04:07:12,5.224967544937885e-07
2014-05-22 22:07:12,2.721766011379644e-09
2014-05-22 16:07:12,1.275382395615844e-07
2014-05-22 10:07:12,9.772301684339622e-07
2014-05-22 04:07:12,0.0001663130037532986
2014-05-21 22:07:12,0.000198466851145603
2014-05-21 16:07:12,0.002394031191626293
2014-05-21 10:07:12,0.011325461575984989
2014-05-21 04:07:12,0.04028125659843528
2014-05-20 22:07:12,0.03629615439746806
2014-05-20 16:07:12,0.026854852444325165
2014-05-20 10:07:12,0.002394031191626293
2014-05-20 04:07:12,0.012423917715461795
2014-05-19 22:07:12,0.02847376198884122
2014-05-19 16:07:12,0.0009637033746667248
