date,pdf
2014-06-02 22:07:12,0.0001293680805653815
2014-06-01 22:07:12,3.6229527509334392e-09
2014-05-31 22:07:12,0.0008084759854586617
2014-05-30 22:07:12,0.04037981009822719
2014-05-29 22:07:12,0.022058816789775344
2014-05-28 22:07:12,0.0001293680805653815
2014-05-27 22:07:12,1.3717423316143441e-08
2014-05-26 22:07:12,0.0011189307638747878
2014-05-25 22:07:12,0.037757744507433216
2014-05-24 22:07:12,0.019025729481181235
2014-05-23 22:07:12,0.0001293680805653815
2014-05-22 22:07:12,7.102422224602187e-09
2014-05-21 22:07:12,0.0011189307638747878
2014-05-20 22:07:12,0.037757744507433216
2014-05-19 22:07:12,0.02049910247130638
2014-05-18 22:07:12,0.00015506746357331924
2014-05-17 22:07:12,2.431511913378147e-09
2014-05-16 22:07:12,0.0023543768209969103
2014-05-15 22:07:12,0.04160344070726438
2014-05-14 22:07:12,0.01612919245124073
2014-05-13 22:07:12,8.265477237688084e-05
2014-05-12 22:07:12,3.242015884504196e-09
2014-05-11 22:07:12,0.001497406116438496
2014-05-10 22:07:12,0.040479023390851826
2014-05-09 22:07:12,0.01749607316744757
2014-05-08 22:07:12,0.00014961914728560803
2014-05-07 22:07:12,1.0733701239236865e-09
2014-05-06 22:07:12,0.0017258239986070799
2014-05-05 22:07:12,0.04374173940050994
2014-05-04 22:07:12,0.01892432403825962
2014-05-03 22:07:12,5.173714150577778e-05
2014-05-02 22:07:12,1.440862946012813e-09
2014-05-01 22:07:12,0.0010704390547582928
2014-04-30 22:07:12,0.04284905084131586
2014-04-29 22:07:12,0.020409851181194674
2014-04-28 22:07:12,0.00014428689609377574
2014-04-27 22:07:12,4.60981095075631e-10
2014-04-26 22:07:12,0.0012421477085932408
2014-04-25 22:07:12,0.04182535338094313
2014-04-24 22:07:12,0.021947579694846328
2014-04-23 22:07:12,7.620881669461101e-05
2014-04-22 22:07:12,1.278514547391927e-09
2014-04-21 22:07:12,0.0007509938966619731
2014-04-20 22:07:12,0.04067945328831455
2014-04-19 22:07:12,0.020363733737486282
2014-04-18 22:07:12,0.00013907047957068485
2014-04-17 22:07:12,1.9246160077728667e-10
2014-04-16 22:07:12,0.0012154838967437603
2014-04-15 22:07:12,0.03942132586702647
2014-04-14 22:07:12,0.013318736866323061
2014-04-13 22:07:12,0.00011125638365654789
2014-04-12 22:07:12,5.488891715960257e-10
2014-04-11 22:07:12,0.0010226830027775086
2014-04-10 22:07:12,0.03806196980264624
2014-04-09 22:07:12,0.02031659658983001
2014-04-08 22:07:12,8.854314270244296e-05
2014-04-07 22:07:12,7.805197090889749e-11
2014-04-06 22:07:12,0.0008563643137444882
2014-04-05 22:07:12,0.03181006904646045
2014-04-04 22:07:12,0.02031659658983001
2014-04-03 22:07:12,0.0001339696246106528
2014-04-02 22:07:12,7.805197090889749e-11
2014-04-01 22:07:12,0.0006080693352031869
2014-03-31 22:07:12,0.03181006904646045
2014-03-30 22:07:12,0.017321200938765328
2014-03-29 22:07:12,8.854314270244296e-05
2014-03-28 22:07:12,7.805197090889749e-11
2014-03-27 22:07:12,0.0006080693352031869
2014-03-26 22:07:12,0.03181006904646045
2014-03-25 22:07:12,0.02031659658983001
2014-03-24 22:07:12,8.854314270244296e-05
2014-03-23 22:07:12,3.5583160089673393e-10
2014-03-22 22:07:12,0.001189001691810529
2014-03-21 22:07:12,0.03181006904646045
2014-03-20 22:07:12,0.014563047923038365
2014-03-19 22:07:12,0.00019979952635899083
2014-03-18 22:07:12,1.5229433131324939e-09
2014-03-17 22:07:12,0.0008563643137444882
2014-03-16 22:07:12,0.03503717750044919
2014-03-15 22:07:12,0.017321200938765328
2014-03-14 22:07:12,0.00029372238063031135
2014-03-13 22:07:12,1.5229433131324939e-09
2014-03-12 22:07:12,0.001189001691810529
2014-03-11 22:07:12,0.03181006904646045
2014-03-10 22:07:12,0.014563047923038365
